image_path,basename,folder_label,json_label
/content/drive/MyDrive/DATASET/fake_cifake_images/727.png,727.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/728.png,728.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/729.png,729.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/73.png,73.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/730.png,730.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/731.png,731.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/732.png,732.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/733.png,733.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/734.png,734.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/735.png,735.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/736.png,736.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/737.png,737.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/738.png,738.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/739.png,739.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/74.png,74.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/740.png,740.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/741.png,741.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/742.png,742.png,fake,real
/content/drive/MyDrive/DATASET/fake_cifake_images/743.png,743.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/744.png,744.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/745.png,745.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/746.png,746.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/747.png,747.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/748.png,748.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/749.png,749.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/75.png,75.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/750.png,750.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/751.png,751.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/752.png,752.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/753.png,753.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/754.png,754.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/755.png,755.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/756.png,756.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/757.png,757.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/758.png,758.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/759.png,759.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/76.png,76.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/760.png,760.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/761.png,761.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/762.png,762.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/763.png,763.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/764.png,764.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/765.png,765.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/766.png,766.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/767.png,767.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/768.png,768.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/769.png,769.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/77.png,77.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/770.png,770.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/771.png,771.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/772.png,772.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/773.png,773.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/774.png,774.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/775.png,775.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/776.png,776.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/777.png,777.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/778.png,778.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/779.png,779.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/78.png,78.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/780.png,780.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/781.png,781.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/782.png,782.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/783.png,783.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/784.png,784.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/785.png,785.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/786.png,786.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/787.png,787.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/788.png,788.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/789.png,789.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/79.png,79.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/790.png,790.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/791.png,791.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/792.png,792.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/793.png,793.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/794.png,794.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/795.png,795.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/796.png,796.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/797.png,797.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/798.png,798.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/799.png,799.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/8.png,8.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/80.png,80.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/800.png,800.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/801.png,801.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/802.png,802.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/803.png,803.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/804.png,804.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/805.png,805.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/806.png,806.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/807.png,807.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/808.png,808.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/809.png,809.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/81.png,81.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/810.png,810.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/811.png,811.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/812.png,812.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/813.png,813.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/814.png,814.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/815.png,815.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/816.png,816.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/817.png,817.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/818.png,818.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/819.png,819.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/82.png,82.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/820.png,820.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/821.png,821.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/822.png,822.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/823.png,823.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/824.png,824.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/825.png,825.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/826.png,826.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/827.png,827.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/828.png,828.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/829.png,829.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/83.png,83.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/830.png,830.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/831.png,831.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/832.png,832.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/833.png,833.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/834.png,834.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/835.png,835.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/836.png,836.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/837.png,837.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/838.png,838.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/839.png,839.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/84.png,84.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/840.png,840.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/841.png,841.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/842.png,842.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/843.png,843.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/844.png,844.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/845.png,845.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/846.png,846.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/847.png,847.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/848.png,848.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/849.png,849.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/85.png,85.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/850.png,850.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/851.png,851.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/852.png,852.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/853.png,853.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/854.png,854.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/855.png,855.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/856.png,856.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/857.png,857.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/858.png,858.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/859.png,859.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/86.png,86.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/860.png,860.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/861.png,861.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/862.png,862.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/863.png,863.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/864.png,864.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/865.png,865.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/866.png,866.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/867.png,867.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/868.png,868.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/869.png,869.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/87.png,87.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/870.png,870.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/871.png,871.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/872.png,872.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/873.png,873.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/874.png,874.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/875.png,875.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/876.png,876.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/877.png,877.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/878.png,878.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/879.png,879.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/88.png,88.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/880.png,880.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/881.png,881.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/882.png,882.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/883.png,883.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/884.png,884.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/885.png,885.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/886.png,886.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/887.png,887.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/888.png,888.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/889.png,889.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/89.png,89.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/890.png,890.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/891.png,891.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/892.png,892.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/893.png,893.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/894.png,894.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/895.png,895.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/896.png,896.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/897.png,897.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/898.png,898.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/899.png,899.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/9.png,9.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/90.png,90.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/900.png,900.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/901.png,901.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/902.png,902.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/903.png,903.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/904.png,904.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/905.png,905.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/906.png,906.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/907.png,907.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/908.png,908.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/909.png,909.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/91.png,91.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/910.png,910.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/911.png,911.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/912.png,912.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/913.png,913.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/914.png,914.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/915.png,915.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/916.png,916.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/917.png,917.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/918.png,918.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/919.png,919.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/92.png,92.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/920.png,920.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/921.png,921.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/922.png,922.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/923.png,923.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/924.png,924.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/925.png,925.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/926.png,926.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/927.png,927.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/928.png,928.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/929.png,929.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/93.png,93.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/930.png,930.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/931.png,931.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/932.png,932.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/933.png,933.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/934.png,934.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/935.png,935.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/936.png,936.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/937.png,937.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/938.png,938.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/939.png,939.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/94.png,94.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/940.png,940.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/941.png,941.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/942.png,942.png,fake,real
/content/drive/MyDrive/DATASET/fake_cifake_images/943.png,943.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/944.png,944.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/945.png,945.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/946.png,946.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/947.png,947.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/948.png,948.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/949.png,949.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/95.png,95.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/950.png,950.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/951.png,951.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/952.png,952.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/953.png,953.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/954.png,954.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/955.png,955.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/956.png,956.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/957.png,957.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/958.png,958.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/959.png,959.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/96.png,96.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/960.png,960.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/961.png,961.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/962.png,962.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/963.png,963.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/964.png,964.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/965.png,965.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/966.png,966.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/967.png,967.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/968.png,968.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/969.png,969.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/97.png,97.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/970.png,970.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/971.png,971.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/972.png,972.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/973.png,973.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/974.png,974.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/975.png,975.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/976.png,976.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/977.png,977.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/978.png,978.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/979.png,979.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/98.png,98.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/980.png,980.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/981.png,981.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/982.png,982.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/983.png,983.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/984.png,984.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/985.png,985.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/986.png,986.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/987.png,987.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/988.png,988.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/989.png,989.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/99.png,99.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/990.png,990.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/991.png,991.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/992.png,992.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/993.png,993.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/994.png,994.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/995.png,995.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/996.png,996.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/997.png,997.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/998.png,998.png,fake,fake
/content/drive/MyDrive/DATASET/fake_cifake_images/999.png,999.png,fake,fake
/content/drive/MyDrive/DATASET/real_cifake_images/1.png,1.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/10.png,10.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/100.png,100.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/1000.png,1000.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/101.png,101.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/102.png,102.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/103.png,103.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/104.png,104.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/105.png,105.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/106.png,106.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/107.png,107.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/108.png,108.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/109.png,109.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/11.png,11.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/110.png,110.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/111.png,111.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/112.png,112.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/113.png,113.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/114.png,114.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/115.png,115.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/116.png,116.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/117.png,117.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/118.png,118.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/119.png,119.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/12.png,12.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/120.png,120.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/121.png,121.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/122.png,122.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/123.png,123.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/124.png,124.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/125.png,125.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/126.png,126.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/127.png,127.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/128.png,128.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/129.png,129.png,real,fake
/content/drive/MyDrive/DATASET/real_cifake_images/13.png,13.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/130.png,130.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/131.png,131.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/132.png,132.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/133.png,133.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/134.png,134.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/135.png,135.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/136.png,136.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/137.png,137.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/138.png,138.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/139.png,139.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/14.png,14.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/140.png,140.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/141.png,141.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/142.png,142.png,real,real
/content/drive/MyDrive/DATASET/real_cifake_images/143.png,143.png,real,real
